city,date,avg_temperature_c,humidity_pct,air_quality_index,avg_commute_time_min,traffic_congestion_pct,noise_level_db,is_workday,public_events_count,micro_stress_index
Mumbai,2024-06-17,16.3,54.2,42,33.7,77.4,61.9,1,3,53.11
Mumbai,2024-06-18,9.4,67.9,79,25.6,84.8,71.0,1,1,58.23
Mumbai,2024-06-19,20.5,61.0,32,44.6,53.9,68.2,1,1,49.35
Mumbai,2024-06-20,13.3,80.3,68,27.1,100.0,73.1,1,1,61.17
Mumbai,2024-06-21,17.9,58.3,54,33.6,72.9,68.8,1,0,51.23
Mumbai,2024-06-22,12.3,84.6,68,26.9,71.1,66.0,0,5,50.26
Mumbai,2024-06-23,30.4,67.4,44,36.1,73.5,59.8,0,3,47.07
Mumbai,2024-06-24,43.2,55.0,31,29.2,23.6,78.3,1,1,48.03
Mumbai,2024-06-25,23.1,65.3,44,33.8,44.5,65.8,1,4,47.42
Mumbai,2024-06-26,30.9,82.9,55,25.5,36.4,65.3,1,1,46.39
Mumbai,2024-06-27,2.8,48.1,51,33.6,57.9,58.1,1,1,52.08
Mumbai,2024-06-28,21.3,60.2,32,40.3,86.2,68.4,1,3,55.92
Mumbai,2024-06-29,19.1,59.0,43,37.7,68.8,54.9,0,7,45.97
Mumbai,2024-06-30,18.4,67.7,59,35.6,51.5,64.7,0,1,40.65
Mumbai,2024-07-01,30.3,75.4,59,20.7,58.5,53.2,1,0,45.68
Mumbai,2024-07-02,29.4,68.2,73,26.6,66.5,60.1,1,4,53.08
Mumbai,2024-07-03,33.9,63.7,37,31.8,100.0,63.3,1,3,60.54
Mumbai,2024-07-04,16.1,64.7,20,25.1,52.8,60.3,1,1,43.84
Mumbai,2024-07-05,26.2,74.2,55,28.8,54.3,67.4,1,1,48.46
Mumbai,2024-07-06,33.4,45.3,70,23.2,57.8,66.9,0,5,43.54
Mumbai,2024-07-07,36.5,69.5,54,32.8,85.0,64.0,0,4,53.2
Mumbai,2024-07-08,34.1,50.4,65,20.9,68.6,56.8,1,4,51.04
Mumbai,2024-07-09,39.3,51.1,49,29.8,74.4,65.5,1,4,57.56
Mumbai,2024-07-10,26.7,67.6,20,15.0,56.0,70.7,1,2,44.13
Mumbai,2024-07-11,9.1,74.6,57,45.8,75.4,73.8,1,4,64.66
Mumbai,2024-07-12,21.0,70.6,38,24.1,64.9,61.8,1,1,45.82
Mumbai,2024-07-13,18.9,66.3,32,34.0,63.6,64.3,0,5,44.12
Mumbai,2024-07-14,25.9,54.5,45,30.5,75.4,62.9,0,3,43.43
Mumbai,2024-07-15,16.7,76.2,35,30.0,59.2,60.9,1,2,49.15
Mumbai,2024-07-16,12.8,55.2,20,21.9,67.8,62.6,1,0,45.87
Mumbai,2024-07-17,18.8,57.8,46,30.9,75.8,59.4,1,2,50.28
Mumbai,2024-07-18,13.7,68.9,74,30.7,57.7,66.4,1,1,51.53
Mumbai,2024-07-19,19.3,67.9,20,31.4,73.7,65.8,1,3,51.45
Mumbai,2024-07-20,26.8,78.1,47,16.2,82.4,67.6,0,4,45.3
Mumbai,2024-07-21,17.7,82.1,41,38.9,62.9,64.5,0,0,43.79
Mumbai,2024-07-22,24.0,67.1,62,20.8,40.0,64.9,1,2,42.54
Mumbai,2024-07-23,14.6,70.8,20,29.5,76.7,60.3,1,3,52.72
Mumbai,2024-07-24,19.4,55.8,77,34.4,63.4,65.8,1,0,49.35
Mumbai,2024-07-25,18.5,69.8,20,33.4,80.7,65.4,1,4,54.66
Mumbai,2024-07-26,23.3,81.5,54,21.9,54.1,66.6,1,2,46.7
Mumbai,2024-07-27,18.2,68.9,86,41.3,40.8,66.0,0,3,43.48
Mumbai,2024-07-28,18.6,63.4,77,39.4,61.8,67.9,0,4,47.16
Mumbai,2024-07-29,7.5,55.8,38,25.8,46.2,67.7,1,4,49.95
Mumbai,2024-07-30,23.7,61.0,54,37.2,53.0,59.8,1,1,46.81
Mumbai,2024-07-31,14.5,70.7,53,32.7,79.3,65.8,1,2,56.0
Mumbai,2024-08-01,32.1,53.7,68,23.4,53.4,58.3,1,1,46.14
Mumbai,2024-08-02,25.5,74.3,20,17.4,69.0,68.5,1,3,48.08
Mumbai,2024-08-03,20.8,50.3,23,30.1,61.0,65.9,0,1,36.69
Mumbai,2024-08-04,22.3,50.5,44,20.6,63.3,69.0,0,2,36.57
Mumbai,2024-08-05,9.1,49.9,41,36.0,64.2,71.9,1,3,55.3
Mumbai,2024-08-06,20.1,72.1,46,34.0,55.3,68.7,1,0,47.9
Mumbai,2024-08-07,19.5,55.0,50,23.5,68.5,71.7,1,3,49.39
Mumbai,2024-08-08,17.0,65.3,45,27.8,54.7,68.1,1,4,49.79
Mumbai,2024-08-09,5.1,46.5,20,31.5,52.0,71.3,1,1,49.98
Mumbai,2024-08-10,13.9,61.2,64,27.4,65.2,70.9,0,5,46.92
Mumbai,2024-08-11,21.8,69.3,20,21.0,57.6,65.8,0,4,37.33
Mumbai,2024-08-12,26.9,62.4,46,36.0,64.2,62.4,1,0,49.39
Mumbai,2024-08-13,22.3,95.0,20,23.7,46.4,67.5,1,0,43.4
Mumbai,2024-08-14,25.2,71.5,67,33.3,61.6,66.0,1,1,50.85
Mumbai,2024-08-15,17.0,69.9,41,27.4,66.3,62.3,1,0,47.91
Mumbai,2024-08-16,13.7,68.4,20,34.0,75.4,68.9,1,2,54.53
Mumbai,2024-08-17,20.5,60.2,20,31.4,32.0,76.9,0,2,34.97
Mumbai,2024-08-18,33.2,40.9,36,41.3,77.6,61.8,0,6,50.29
Mumbai,2024-08-19,33.3,67.3,72,40.3,88.9,69.1,1,0,61.01
Mumbai,2024-08-20,18.9,48.4,23,39.9,75.0,70.9,1,0,50.84
Mumbai,2024-08-21,16.5,58.7,37,36.9,57.5,66.2,1,5,52.53
Mumbai,2024-08-22,9.4,73.6,68,19.0,55.4,67.2,1,3,51.59
Mumbai,2024-08-23,32.8,73.4,55,31.0,64.3,70.4,1,2,54.99
Mumbai,2024-08-24,12.6,52.0,70,22.2,59.6,68.4,0,3,42.11
Mumbai,2024-08-25,18.7,60.7,64,27.1,84.8,79.4,0,9,53.61
Mumbai,2024-08-26,9.9,76.0,35,36.3,68.0,69.6,1,4,58.53
Mumbai,2024-08-27,17.5,66.6,20,34.7,44.3,63.1,1,4,47.45
Mumbai,2024-08-28,23.0,53.8,48,35.4,48.8,59.1,1,0,43.2
Mumbai,2024-08-29,14.1,52.3,20,15.0,63.1,71.0,1,1,44.52
Mumbai,2024-08-30,16.0,52.1,26,28.6,53.9,70.7,1,2,46.79
Mumbai,2024-08-31,18.9,70.7,22,26.5,70.8,65.9,0,2,41.2
Mumbai,2024-09-01,12.3,57.5,41,26.7,65.1,60.4,0,4,43.13
Mumbai,2024-09-02,17.8,57.8,74,41.6,82.2,75.5,1,4,60.86
Mumbai,2024-09-03,32.5,68.8,53,37.5,100.0,63.0,1,2,61.94
Mumbai,2024-09-04,24.4,55.8,32,34.9,71.5,60.8,1,0,47.92
Mumbai,2024-09-05,24.2,76.2,20,60.3,48.1,61.1,1,1,52.47
Mumbai,2024-09-06,25.0,71.4,56,43.0,79.9,59.6,1,0,54.56
Mumbai,2024-09-07,21.8,67.4,20,17.6,68.3,68.6,0,3,37.99
Mumbai,2024-09-08,18.7,67.4,40,28.6,63.5,67.2,0,10,47.93
Mumbai,2024-09-09,17.9,87.3,20,22.4,68.6,58.3,1,3,49.09
Mumbai,2024-09-10,31.3,70.0,22,30.0,64.2,66.7,1,2,51.46
Mumbai,2024-09-11,22.1,56.0,41,27.1,44.0,66.6,1,3,43.29
Mumbai,2024-09-12,22.2,74.0,34,49.4,59.2,61.0,1,3,53.0
Mumbai,2024-09-13,28.3,82.3,71,46.0,65.3,75.4,1,6,63.43
Mumbai,2024-09-14,10.5,70.0,46,34.3,78.7,63.5,0,3,49.91
Mumbai,2024-09-15,14.0,48.5,27,34.9,64.9,68.8,0,4,44.56
Mumbai,2024-09-16,25.0,65.1,20,32.1,73.1,64.1,1,3,51.03
Mumbai,2024-09-17,21.6,65.6,67,30.1,61.1,71.2,1,2,49.92
Mumbai,2024-09-18,23.3,66.3,68,27.4,71.4,64.2,1,3,51.31
Mumbai,2024-09-19,18.3,67.4,42,30.7,72.5,60.7,1,1,49.91
Mumbai,2024-09-20,18.2,72.0,62,22.4,49.2,64.4,1,1,45.12
Mumbai,2024-09-21,27.6,68.3,56,27.4,53.8,62.8,0,1,39.15
Mumbai,2024-09-22,19.6,59.4,42,26.7,46.8,69.3,0,2,36.75
Mumbai,2024-09-23,22.1,70.7,20,33.7,72.1,73.2,1,5,53.96
Mumbai,2024-09-24,12.0,59.1,51,28.3,72.7,75.1,1,2,54.82
Mumbai,2024-09-25,22.0,37.3,48,32.2,48.1,69.1,1,3,44.4
Mumbai,2024-09-26,21.1,59.6,67,24.8,67.7,60.2,1,3,48.28
Mumbai,2024-09-27,24.6,62.1,49,38.6,57.8,67.9,1,2,50.7
Mumbai,2024-09-28,14.3,58.3,26,30.3,70.0,68.8,0,1,42.64
Mumbai,2024-09-29,0.9,67.1,32,15.0,48.0,65.6,0,1,39.95
Mumbai,2024-09-30,21.1,67.8,41,21.6,75.4,66.3,1,1,47.84
Mumbai,2024-10-01,27.2,51.1,65,48.1,56.0,62.0,1,3,53.45
Mumbai,2024-10-02,15.0,62.0,35,30.8,42.6,63.9,1,1,44.95
Mumbai,2024-10-03,32.0,87.0,23,34.5,56.6,69.1,1,2,53.63
Mumbai,2024-10-04,7.1,64.2,20,33.4,62.3,73.9,1,0,53.16
Mumbai,2024-10-05,17.5,67.8,79,40.1,43.2,62.0,0,2,41.93
Mumbai,2024-10-06,32.0,66.6,44,30.3,66.0,70.0,0,1,44.69
Mumbai,2024-10-07,15.9,60.0,62,26.5,55.2,72.1,1,0,47.72
Mumbai,2024-10-08,14.1,59.4,34,25.7,59.2,74.3,1,2,49.55
Mumbai,2024-10-09,27.0,50.7,29,29.2,52.0,68.9,1,3,46.71
Mumbai,2024-10-10,5.5,71.3,44,27.1,56.3,62.5,1,0,50.79
Mumbai,2024-10-11,19.2,61.9,46,39.1,98.5,69.6,1,3,59.99
Mumbai,2024-10-12,22.5,66.9,42,29.7,65.9,78.5,0,3,43.82
Mumbai,2024-10-13,19.8,47.7,20,20.7,51.3,81.6,0,2,35.72
Mumbai,2024-10-14,21.2,59.1,20,36.8,69.6,64.1,1,3,50.17
Mumbai,2024-10-15,12.7,59.4,25,28.2,59.7,70.3,1,1,48.94
Mumbai,2024-10-16,12.6,57.7,29,38.2,59.2,65.1,1,1,50.78
Mumbai,2024-10-17,18.5,59.5,20,26.1,66.7,69.4,1,1,47.01
Mumbai,2024-10-18,7.7,51.4,30,27.2,31.1,65.9,1,3,45.29
Mumbai,2024-10-19,18.4,58.2,30,30.3,74.5,65.8,0,5,44.87
Mumbai,2024-10-20,21.6,58.5,20,30.6,66.5,72.7,0,5,42.81
Mumbai,2024-10-21,20.4,67.8,20,38.5,51.9,59.5,1,1,45.82
Mumbai,2024-10-22,13.6,71.1,20,31.5,50.8,64.3,1,4,50.04
Mumbai,2024-10-23,11.9,65.4,22,25.0,66.5,73.5,1,2,51.6
Mumbai,2024-10-24,20.9,57.3,20,34.6,41.2,61.3,1,0,40.82
Mumbai,2024-10-25,30.1,60.5,64,28.7,78.1,70.8,1,1,54.44
Mumbai,2024-10-26,22.5,73.5,20,46.0,56.1,62.5,0,3,43.07
Mumbai,2024-10-27,24.4,58.3,40,38.3,45.0,70.0,0,4,41.14
Mumbai,2024-10-28,18.9,49.5,36,23.0,48.1,56.1,1,1,39.76
Mumbai,2024-10-29,26.2,62.4,39,33.4,49.5,59.5,1,0,44.56
Mumbai,2024-10-30,15.2,69.8,22,37.1,34.8,66.5,1,2,46.53
Mumbai,2024-10-31,16.5,76.6,23,38.4,77.3,64.5,1,2,55.22
Mumbai,2024-11-01,18.5,74.2,35,36.6,65.0,68.1,1,1,51.62
Mumbai,2024-11-02,25.7,68.3,46,22.6,34.8,67.9,0,2,34.52
Mumbai,2024-11-03,14.4,65.5,20,29.3,71.6,65.8,0,5,45.85
Mumbai,2024-11-04,11.5,63.2,45,32.8,83.7,76.3,1,2,58.75
Mumbai,2024-11-05,4.0,74.9,83,34.3,56.0,70.6,1,2,58.76
Mumbai,2024-11-06,24.4,67.5,30,33.2,52.0,63.0,1,4,48.29
Mumbai,2024-11-07,20.3,67.6,42,34.0,74.8,65.1,1,0,50.45
Mumbai,2024-11-08,15.0,45.9,43,24.0,49.7,55.9,1,1,41.89
Mumbai,2024-11-09,20.2,70.6,33,38.2,74.3,64.6,0,1,44.15
Mumbai,2024-11-10,17.4,83.9,32,44.6,75.3,61.4,0,0,47.13
Mumbai,2024-11-11,5.9,42.8,40,29.6,72.3,64.5,1,2,53.52
Mumbai,2024-11-12,21.2,55.8,69,27.7,54.1,72.1,1,4,48.92
Mumbai,2024-11-13,35.0,55.4,29,19.6,62.4,67.8,1,5,51.24
Mumbai,2024-11-14,29.6,60.3,23,32.1,59.3,69.5,1,1,49.09
Mumbai,2024-11-15,11.3,64.8,61,52.2,68.7,72.5,1,2,61.53
Mumbai,2024-11-16,9.6,52.7,20,34.8,54.4,62.1,0,5,43.89
Mumbai,2024-11-17,17.2,59.8,22,34.6,49.8,63.4,0,3,39.27
Mumbai,2024-11-18,28.5,50.9,20,26.1,62.8,67.9,1,1,46.3
Mumbai,2024-11-19,32.8,69.6,35,30.3,61.1,69.9,1,3,53.49
Mumbai,2024-11-20,12.8,65.9,20,25.4,75.9,69.1,1,5,54.86
Mumbai,2024-11-21,0.1,53.6,24,38.6,60.1,68.2,1,3,57.64
Mumbai,2024-11-22,21.5,44.0,55,35.5,58.5,62.9,1,2,46.73
Mumbai,2024-11-23,16.1,70.3,52,31.8,69.3,60.1,0,0,42.31
Mumbai,2024-11-24,35.5,77.0,35,41.4,61.7,69.5,0,1,48.85
Mumbai,2024-11-25,15.9,46.6,32,21.4,69.7,70.0,1,1,46.81
Mumbai,2024-11-26,16.5,51.3,63,27.9,82.2,67.4,1,3,54.08
Mumbai,2024-11-27,3.6,66.4,23,23.2,84.4,67.4,1,1,56.22
Mumbai,2024-11-28,20.2,46.1,60,36.9,59.5,67.1,1,2,49.01
Mumbai,2024-11-29,16.3,75.7,54,23.6,58.8,62.3,1,1,47.71
Mumbai,2024-11-30,27.3,51.4,66,32.6,67.2,64.7,0,2,43.15
Mumbai,2024-12-01,18.2,65.4,59,35.9,60.8,69.9,0,7,48.33
Mumbai,2024-12-02,18.9,77.6,45,27.0,60.2,74.6,1,2,50.66
Mumbai,2024-12-03,29.5,60.1,44,27.3,47.6,63.7,1,2,46.22
Mumbai,2024-12-04,18.0,68.6,36,60.0,73.7,58.9,1,4,60.41
Mumbai,2024-12-05,23.5,60.7,39,29.3,46.6,73.0,1,0,44.02
Mumbai,2024-12-06,27.1,56.7,20,52.3,65.2,62.9,1,2,54.09
Mumbai,2024-12-07,28.3,51.8,20,21.9,56.3,74.1,0,2,37.77
Mumbai,2024-12-08,15.0,55.5,33,36.8,60.5,81.9,0,3,46.36
Mumbai,2024-12-09,16.2,54.1,84,39.7,62.2,68.1,1,0,52.41
Mumbai,2024-12-10,14.1,65.6,46,21.1,52.3,55.8,1,3,45.79
Mumbai,2024-12-11,1.1,68.7,56,49.2,70.5,61.5,1,2,63.35
Mumbai,2024-12-12,32.6,78.8,59,38.9,81.8,70.7,1,2,61.41
Mumbai,2024-12-13,23.6,66.7,38,32.1,51.6,70.3,1,1,46.72
Mumbai,2024-12-14,20.3,66.1,45,37.2,84.1,62.0,0,0,44.65
Mumbai,2024-12-15,23.2,66.3,35,34.2,67.0,65.2,0,2,41.98
Mumbai,2024-12-16,12.2,71.5,47,25.8,71.9,63.8,1,0,51.28
Mumbai,2024-12-17,-0.6,72.9,62,37.6,80.2,72.0,1,7,69.44
Mumbai,2024-12-18,27.4,58.4,20,35.2,76.4,71.6,1,3,54.19
Mumbai,2024-12-19,20.8,59.6,59,36.1,63.6,66.3,1,3,51.34
Mumbai,2024-12-20,24.8,51.1,43,28.1,66.2,63.4,1,4,48.93
Mumbai,2024-12-21,19.3,65.0,30,37.4,59.9,65.0,0,2,41.64
Mumbai,2024-12-22,24.3,62.7,44,29.5,100.0,66.1,0,4,49.61
Mumbai,2024-12-23,17.0,47.8,20,40.2,73.5,60.2,1,1,50.1
Mumbai,2024-12-24,8.6,59.0,26,28.2,63.6,62.0,1,4,52.39
Mumbai,2024-12-25,24.4,62.5,52,44.8,36.4,63.1,1,4,49.05
Mumbai,2024-12-26,6.5,62.8,52,37.7,44.7,75.9,1,2,54.56
Mumbai,2024-12-27,12.5,79.9,29,25.2,78.7,65.9,1,3,55.18
Mumbai,2024-12-28,19.8,49.7,77,21.3,53.1,59.2,0,2,35.39
Mumbai,2024-12-29,17.2,65.1,71,15.0,50.9,68.0,0,2,37.0
Mumbai,2024-12-30,21.3,84.4,46,29.0,64.6,68.4,1,1,49.92
Mumbai,2024-12-31,14.8,54.9,54,23.2,64.0,64.3,1,2,48.35
San Francisco,2023-01-01,12.3,52.3,74,29.0,44.3,53.3,0,1,37.01
San Francisco,2023-01-02,15.1,57.6,40,38.3,63.4,63.7,1,1,50.92
San Francisco,2023-01-03,34.3,50.4,51,28.9,71.7,59.0,1,3,52.81
San Francisco,2023-01-04,34.4,70.4,98,40.2,59.2,56.1,1,3,57.34
San Francisco,2023-01-05,25.9,74.9,78,61.5,61.6,57.5,1,2,59.19
San Francisco,2023-01-06,32.3,64.3,60,31.5,50.9,65.8,1,2,50.79
San Francisco,2023-01-07,21.0,79.7,64,28.4,69.6,52.2,0,4,42.94
San Francisco,2023-01-08,13.4,68.7,63,53.0,74.3,56.0,0,1,50.81
San Francisco,2023-01-09,8.0,54.4,22,41.2,75.0,60.6,1,2,55.94
San Francisco,2023-01-10,14.9,68.8,75,48.3,70.9,59.3,1,1,57.41
San Francisco,2023-01-11,18.2,71.2,88,37.1,62.0,58.8,1,0,51.14
San Francisco,2023-01-12,6.9,69.9,57,28.5,74.7,54.9,1,4,56.8
San Francisco,2023-01-13,23.0,78.3,92,38.2,66.2,64.0,1,1,53.83
San Francisco,2023-01-14,5.6,69.7,63,36.6,75.2,53.2,0,7,54.12
San Francisco,2023-01-15,15.1,70.9,65,41.7,70.3,55.0,0,1,46.33
San Francisco,2023-01-16,20.6,70.7,77,15.0,77.8,59.0,1,2,48.35
San Francisco,2023-01-17,30.6,47.0,44,45.0,60.9,55.1,1,1,50.57
San Francisco,2023-01-18,17.4,53.7,64,28.4,84.6,57.7,1,0,50.46
San Francisco,2023-01-19,14.2,91.8,65,39.3,64.6,65.6,1,1,56.85
San Francisco,2023-01-20,28.2,54.3,43,51.2,76.1,55.2,1,3,56.78
San Francisco,2023-01-21,19.1,58.4,73,45.1,51.0,61.1,0,3,43.69
San Francisco,2023-01-22,7.1,62.6,56,34.5,47.9,57.9,0,2,43.07
San Francisco,2023-01-23,18.2,65.4,89,39.1,60.0,61.6,1,0,51.25
San Francisco,2023-01-24,13.7,58.3,79,51.9,64.5,63.0,1,3,59.04
San Francisco,2023-01-25,25.8,71.3,57,27.2,75.0,53.1,1,1,49.31
San Francisco,2023-01-26,15.4,75.9,92,28.4,50.5,48.0,1,2,47.97
San Francisco,2023-01-27,13.3,76.5,67,43.1,51.9,59.5,1,1,53.16
San Francisco,2023-01-28,25.9,53.8,62,31.8,57.1,65.0,0,6,43.76
San Francisco,2023-01-29,27.6,72.3,82,42.1,81.8,52.8,0,4,51.29
San Francisco,2023-01-30,30.9,62.6,50,30.7,51.4,53.4,1,3,48.09
San Francisco,2023-01-31,1.6,75.7,71,43.0,87.8,58.8,1,1,65.02
San Francisco,2023-02-01,36.9,46.2,66,24.6,69.7,57.4,1,2,51.47
San Francisco,2023-02-02,11.7,51.1,103,38.0,73.2,59.2,1,1,55.87
San Francisco,2023-02-03,15.1,67.2,56,35.3,34.9,56.8,1,3,46.61
San Francisco,2023-02-04,11.3,60.8,58,50.3,92.1,61.5,0,0,53.55
San Francisco,2023-02-05,23.9,86.5,33,32.9,95.0,52.4,0,3,47.99
San Francisco,2023-02-06,8.8,56.8,112,29.7,60.5,55.7,1,3,54.25
San Francisco,2023-02-07,12.9,53.0,96,31.6,90.3,59.0,1,2,57.68
San Francisco,2023-02-08,27.2,62.6,89,59.6,67.3,55.0,1,2,59.23
San Francisco,2023-02-09,12.5,50.5,100,21.9,67.9,55.1,1,1,49.08
San Francisco,2023-02-10,29.1,62.8,102,40.8,49.3,59.7,1,3,53.44
San Francisco,2023-02-11,12.3,56.4,83,37.3,35.5,52.2,0,4,40.72
San Francisco,2023-02-12,20.0,70.9,114,20.1,45.2,58.5,0,2,37.25
San Francisco,2023-02-13,15.0,45.7,57,28.6,76.2,49.6,1,2,48.81
San Francisco,2023-02-14,25.0,56.5,53,44.1,61.6,55.9,1,1,49.79
San Francisco,2023-02-15,20.5,60.6,74,46.5,67.2,53.7,1,3,53.76
San Francisco,2023-02-16,19.1,61.6,75,40.8,64.9,61.0,1,3,53.68
San Francisco,2023-02-17,15.8,52.1,105,35.5,68.8,51.0,1,2,52.24
San Francisco,2023-02-18,8.9,69.0,92,49.4,67.8,60.0,0,3,54.14
San Francisco,2023-02-19,27.6,59.6,125,33.9,77.0,50.6,0,0,45.22
San Francisco,2023-02-20,14.6,70.0,54,26.5,53.7,53.3,1,3,47.7
San Francisco,2023-02-21,24.6,75.1,65,51.5,60.5,61.5,1,3,56.6
San Francisco,2023-02-22,19.1,53.9,53,31.1,54.7,56.8,1,5,48.02
San Francisco,2023-02-23,17.9,68.0,68,38.8,59.8,48.1,1,4,51.45
San Francisco,2023-02-24,22.6,53.2,91,28.6,77.4,52.1,1,4,51.08
San Francisco,2023-02-25,22.1,68.1,71,46.5,62.6,60.0,0,4,46.77
San Francisco,2023-02-26,29.9,66.2,79,41.5,46.8,59.0,0,3,44.55
San Francisco,2023-02-27,20.4,75.8,72,54.1,53.3,58.1,1,5,56.94
San Francisco,2023-02-28,19.0,77.6,79,49.9,87.5,57.1,1,1,60.21
San Francisco,2023-03-01,27.9,49.9,63,44.5,26.2,51.8,1,1,43.09
San Francisco,2023-03-02,17.4,62.0,46,53.2,55.9,47.5,1,2,51.33
San Francisco,2023-03-03,21.3,60.2,86,29.1,57.9,53.1,1,2,46.28
San Francisco,2023-03-04,8.3,76.3,78,39.1,57.7,55.0,0,4,49.47
San Francisco,2023-03-05,31.1,49.3,38,21.0,81.2,61.8,0,0,40.46
San Francisco,2023-03-06,24.2,65.6,57,48.7,43.8,52.1,1,1,47.64
San Francisco,2023-03-07,19.9,46.4,119,45.1,57.6,59.2,1,3,53.45
San Francisco,2023-03-08,28.7,65.7,79,37.3,58.5,53.2,1,1,50.52
San Francisco,2023-03-09,18.1,75.1,65,36.3,60.6,56.8,1,0,49.56
San Francisco,2023-03-10,20.0,65.1,91,46.2,35.0,58.4,1,2,48.69
San Francisco,2023-03-11,18.2,65.8,100,44.0,67.5,55.3,0,2,47.31
San Francisco,2023-03-12,6.3,55.1,86,43.4,61.7,46.5,0,2,47.37
San Francisco,2023-03-13,24.5,70.7,103,43.4,68.7,69.2,1,2,57.9
San Francisco,2023-03-14,24.3,60.4,88,18.6,82.5,56.5,1,2,49.69
San Francisco,2023-03-15,10.2,72.2,80,43.5,54.6,55.1,1,3,56.23
San Francisco,2023-03-16,30.7,67.8,20,49.9,66.8,45.0,1,2,53.09
San Francisco,2023-03-17,30.6,65.0,78,35.1,54.0,49.8,1,4,51.58
San Francisco,2023-03-18,16.2,84.6,78,48.7,73.3,59.2,0,4,53.68
San Francisco,2023-03-19,15.0,61.4,75,35.3,57.4,63.2,0,3,44.65
San Francisco,2023-03-20,30.2,62.5,99,54.5,79.6,60.1,1,1,62.05
San Francisco,2023-03-21,22.8,71.3,81,29.2,85.0,57.4,1,5,55.92
San Francisco,2023-03-22,16.6,55.5,71,39.3,45.4,51.4,1,3,47.88
San Francisco,2023-03-23,4.2,51.6,97,32.2,58.1,53.6,1,2,53.82
San Francisco,2023-03-24,18.7,61.3,91,40.5,40.7,53.0,1,1,46.59
San Francisco,2023-03-25,6.7,63.2,46,24.9,34.2,66.9,0,1,38.16
San Francisco,2023-03-26,9.1,61.8,74,40.0,74.3,56.7,0,3,50.54
San Francisco,2023-03-27,21.7,65.5,85,34.0,62.0,50.4,1,0,46.7
San Francisco,2023-03-28,29.3,58.3,70,36.8,72.5,57.7,1,1,53.03
San Francisco,2023-03-29,14.9,57.8,37,40.4,55.0,59.4,1,0,48.24
San Francisco,2023-03-30,9.5,69.8,45,34.8,61.4,60.1,1,1,52.61
San Francisco,2023-03-31,20.2,56.4,65,46.1,57.4,55.2,1,2,50.34
San Francisco,2023-04-01,26.8,67.2,46,27.8,61.3,53.6,0,3,39.89
San Francisco,2023-04-02,22.8,59.3,75,41.7,59.9,55.8,0,2,42.09
San Francisco,2023-04-03,10.0,68.9,62,35.8,62.0,59.5,1,4,56.02
San Francisco,2023-04-04,27.7,43.8,80,47.3,59.2,59.7,1,2,52.84
San Francisco,2023-04-05,28.6,59.9,78,48.0,70.7,66.9,1,0,56.82
San Francisco,2023-04-06,21.7,70.3,31,35.4,80.6,59.0,1,0,50.05
San Francisco,2023-04-07,36.9,70.0,75,43.1,50.6,58.0,1,1,54.9
San Francisco,2023-04-08,27.7,62.4,74,41.6,79.2,63.3,0,0,47.82
San Francisco,2023-04-09,-2.1,82.0,20,46.1,66.4,51.7,0,5,55.22
San Francisco,2023-04-10,9.9,50.7,76,51.8,77.8,55.5,1,4,61.81
San Francisco,2023-04-11,13.5,68.1,78,43.4,53.8,52.4,1,4,54.54
San Francisco,2023-04-12,24.1,70.6,67,41.3,67.6,57.3,1,2,53.05
San Francisco,2023-04-13,18.8,45.6,45,28.5,81.0,56.8,1,0,47.23
San Francisco,2023-04-14,14.7,65.7,79,33.4,58.3,54.4,1,3,51.54
San Francisco,2023-04-15,21.2,63.1,66,31.0,51.6,51.8,0,2,36.69
San Francisco,2023-04-16,27.3,68.4,43,30.7,65.2,45.5,0,2,39.4
San Francisco,2023-04-17,14.2,73.1,63,45.2,70.6,57.4,1,2,57.06
San Francisco,2023-04-18,21.4,68.2,76,43.0,64.8,57.9,1,1,51.87
San Francisco,2023-04-19,11.1,48.1,77,46.5,50.8,62.0,1,2,53.76
San Francisco,2023-04-20,24.5,69.6,90,20.8,40.1,53.5,1,4,44.08
San Francisco,2023-04-21,25.2,67.1,74,53.5,48.4,51.7,1,3,52.85
San Francisco,2023-04-22,14.7,68.2,92,31.3,62.9,64.0,0,6,48.91
San Francisco,2023-04-23,9.1,59.6,49,54.7,70.2,52.4,0,3,51.59
San Francisco,2023-04-24,24.8,64.9,63,35.5,43.6,53.3,1,2,45.45
San Francisco,2023-04-25,33.3,61.3,84,37.6,79.4,50.7,1,3,57.68
San Francisco,2023-04-26,31.3,47.7,47,43.5,77.2,60.3,1,4,57.36
San Francisco,2023-04-27,22.7,70.8,79,42.6,70.8,64.4,1,2,55.37
San Francisco,2023-04-28,25.1,57.6,65,46.1,65.8,56.8,1,1,52.1
San Francisco,2023-04-29,12.3,59.9,70,41.8,52.7,60.8,0,3,45.78
San Francisco,2023-04-30,25.2,73.4,69,43.9,46.2,52.1,0,5,43.88
San Francisco,2023-05-01,12.1,64.1,98,41.0,26.9,51.1,1,7,51.9
San Francisco,2023-05-02,17.2,72.0,105,40.8,51.6,54.9,1,2,52.4
San Francisco,2023-05-03,24.3,59.9,91,39.0,39.9,67.4,1,1,48.01
San Francisco,2023-05-04,10.3,47.0,94,40.7,36.0,55.1,1,3,49.84
San Francisco,2023-05-05,14.6,61.2,77,45.5,68.5,58.3,1,1,55.43
